Customer_Key,Type,Segment,Recency,Frequency,Monetary,Tenure,Streaming,RFMscore,RFMSscore
14090707,BTC,1,3,1,1,1,2,5,7
14090764,BTC,1,4,1,1,1,2,6,8
14090803,BTC,2,4,3,2,3,2,9,11
14090850,BTC,3,2,2,3,2,3,7,10
14090947,BTC,2,2,4,4,4,4,10,14
14090986,Unknown,NA,2,3,4,4,4,9,13
14090987,BTC,2,2,4,4,4,2,10,12
14091002,BTS,4,3,2,3,2,2,8,10
14091053,BTC,2,2,3,4,4,2,9,11
14091057,BTC,1,4,1,1,2,2,6,8
14091076,BTB,2,2,3,4,4,4,9,13
14091097,BTC,2,2,3,4,4,2,9,11
14091187,BTB,2,2,3,4,4,4,9,13
14091211,BTC,2,4,2,3,4,2,9,11
14091308,BTC,2,2,4,4,4,4,10,14
14091322,BTC,2,3,4,4,3,2,11,13
14091327,BTC,2,2,3,4,4,2,9,11
14091360,BTC,2,2,3,4,4,4,9,13
14091434,BTC,2,4,4,4,4,4,12,16
14091435,BTC,2,2,4,3,4,4,9,13
14091436,Unknown,NA,2,3,4,4,3,9,12
14091438,BTC,2,2,4,4,4,2,10,12
14091532,BTC,2,2,4,4,4,4,10,14
14091578,BTC,2,2,3,4,4,4,9,13
14091584,BTC,2,2,4,4,4,2,10,12
14091589,BTC,NA,2,1,1,1,NA,4,NA
14091590,BTC,2,2,3,4,4,2,9,11
14091695,BTS,1,4,1,1,1,2,6,8
14091697,BTB,NA,3,2,3,3,NA,8,NA
14091722,BTB,3,2,3,3,3,2,8,10
14091790,BTC,2,4,3,4,4,3,11,14
14091809,BTB,2,2,3,3,3,4,8,12
14091819,BTC,1,3,3,2,2,2,8,10
14091826,BTC,1,1,1,1,1,2,3,5
14091896,BTC,2,2,3,4,4,4,9,13
14091909,BTC,2,2,3,4,4,2,9,11
14092071,BTC,1,2,2,3,2,2,7,9
14092232,BTS,3,1,1,1,2,3,3,6
14092233,BTC,1,2,3,3,2,2,8,10
14092250,BTB,3,3,4,4,3,2,11,13
14092351,BTC,2,2,3,4,4,4,9,13
14092352,BTC,NA,3,2,1,1,NA,6,NA
14092358,BTC,2,1,3,4,4,3,8,11
14092383,BTC,1,4,2,2,3,2,8,10
14092405,BTC,3,1,3,3,4,4,7,11
14092414,BTC,2,2,3,4,4,2,9,11
14092461,BTC,1,1,2,2,2,2,5,7
14092611,BTC,1,3,1,1,1,3,5,8
14092629,BTC,2,2,3,4,4,2,9,11
14092633,BTS,4,4,3,1,1,2,8,10
14092678,BTC,1,3,2,2,1,2,7,9
14092687,BTS,3,1,1,3,4,4,5,9
14092718,BTC,2,3,4,4,4,2,11,13
14092746,Unknown,NA,2,3,4,4,2,9,11
14092761,BTC,2,3,4,4,4,2,11,13
14092825,BTS,3,4,1,2,1,3,7,10
14092909,BTC,2,2,3,4,4,4,9,13
14092917,BTC,3,2,1,1,1,3,4,7
14092966,Unknown,NA,2,2,2,3,2,6,8
14092991,BTC,1,3,1,1,1,2,5,7
14093002,BTC,3,1,4,1,3,4,6,10
14093011,BTS,4,2,3,3,3,2,8,10
14093152,Unknown,NA,2,3,4,4,4,9,13
14093202,BTC,2,2,3,4,4,2,9,11
14093227,BTB,1,1,2,2,2,2,5,7
14093230,BTC,1,4,1,1,1,2,6,8
14093281,BTC,2,2,3,4,4,2,9,11
14093285,BTS,2,4,4,4,4,4,12,16
14093300,BTC,1,1,2,2,2,2,5,7
14093305,BTC,2,2,3,4,4,2,9,11
14093354,BTC,NA,2,4,4,4,NA,10,NA
14093363,BTC,2,2,3,4,4,2,9,11
14093382,BTC,2,2,3,4,4,2,9,11
14093404,BTC,2,2,3,4,4,2,9,11
14093462,BTC,1,2,1,1,1,2,4,6
14093464,BTC,3,1,2,3,4,4,6,10
14093473,BTC,2,2,3,4,4,4,9,13
14093488,BTC,2,2,3,4,4,2,9,11
14093566,BTC,2,2,3,4,4,2,9,11
14093612,BTS,2,2,3,4,4,2,9,11
14093630,BTC,3,4,2,3,2,4,9,13
14093651,BTC,2,2,3,4,4,2,9,11
14093767,BTC,3,2,3,1,2,2,6,8
14093772,BTC,1,2,1,1,1,2,4,6
14093849,BTC,1,1,2,2,1,2,5,7
14094041,BTC,2,2,3,4,4,3,9,12
14094056,BTC,1,2,1,1,1,3,4,7
14094074,Unknown,NA,2,3,4,4,2,9,11
14094098,BTC,2,3,3,4,3,2,10,12
14094191,BTC,2,4,4,4,3,2,12,14
14094379,BTC,1,4,1,2,1,2,7,9
14094434,BTC,1,3,1,1,1,2,5,7
14094480,BTC,1,4,2,1,1,2,7,9
14094586,BTS,1,2,1,1,1,2,4,6
14094755,Unknown,NA,3,1,1,1,2,5,7
14094872,BTC,1,4,2,2,1,2,8,10
14094882,BTC,3,2,3,3,3,4,8,12
14094954,BTC,3,3,3,1,2,4,7,11
14094977,BTC,1,1,1,1,1,2,3,5
14094978,BTC,1,4,1,1,1,2,6,8
14095061,BTC,1,2,2,2,1,2,6,8
14095078,Unknown,NA,4,2,2,2,3,8,11
14095119,BTC,1,3,2,1,2,3,6,9
14095150,BTC,3,3,3,2,2,4,8,12
14095214,Unknown,NA,2,2,2,2,3,6,9
14095258,BTC,3,1,2,1,1,3,4,7
14095306,BTC,2,2,4,3,4,2,9,11
14095683,BTC,2,3,4,4,4,3,11,14
14095758,BTC,NA,2,1,2,1,NA,5,NA
14095790,BTC,3,3,4,3,3,4,10,14
14095792,Unknown,NA,2,3,1,2,4,6,10
14095970,BTC,1,1,1,1,1,2,3,5
14095975,BTC,3,3,3,1,2,3,7,10
14095982,BTC,1,2,1,1,1,2,4,6
14095984,BTS,1,4,1,1,1,2,6,8
14096020,BTC,2,3,4,4,4,2,11,13
14096159,BTC,NA,2,2,2,4,NA,6,NA
14096312,BTC,2,4,3,3,3,2,10,12
14096502,BTC,2,2,4,4,4,4,10,14
14096525,BTC,2,3,4,4,3,4,11,15
14096562,BTC,3,1,1,3,2,3,5,8
14096672,BTC,1,1,1,1,1,2,3,5
14096770,BTB,1,4,2,2,1,2,8,10
14096932,BTC,1,4,2,2,1,2,8,10
14097035,BTC,3,4,3,1,4,3,8,11
14097260,BTC,1,1,2,1,3,2,4,6
14097320,BTC,1,4,2,1,1,2,7,9
14097357,Unknown,NA,3,2,3,2,2,8,10
14097421,BTS,1,1,1,1,1,2,3,5
14097479,BTC,3,1,1,1,3,3,3,6
14097610,Unknown,NA,1,1,2,2,4,4,8
14097880,Unknown,NA,4,1,1,1,2,6,8
14097882,BTC,NA,2,2,2,1,NA,6,NA
14097907,BTC,2,2,3,4,4,2,9,11
14097909,BTC,3,1,3,3,4,4,7,11
14098036,BTB,1,4,2,1,2,2,7,9
14098073,BTC,2,3,3,3,3,2,9,11
14098113,BTC,3,1,2,2,2,4,5,9
14098277,BTC,2,2,3,4,4,3,9,12
14098306,BTC,2,2,3,4,4,3,9,12
14098349,Unknown,NA,2,3,4,4,4,9,13
14098377,BTC,2,1,4,4,3,2,9,11
14098398,BTC,3,4,2,3,2,3,9,12
14098444,BTC,2,4,4,3,4,2,11,13
14098464,BTC,3,1,2,2,2,4,5,9
14098468,BTC,2,2,4,4,4,4,10,14
14098553,BTC,2,2,4,4,4,2,10,12
14098567,BTC,3,3,2,2,2,3,7,10
14098600,Unknown,NA,2,2,1,2,4,5,9
14098817,BTC,3,4,2,2,2,4,8,12
14098861,BTS,2,2,3,4,4,2,9,11
14098907,BTC,2,2,3,4,4,2,9,11
14098922,BTC,1,2,1,1,1,2,4,6
14098933,BTC,2,2,3,4,4,2,9,11
14098943,BTS,2,2,3,4,3,4,9,13
14098968,BTC,1,3,2,2,1,2,7,9
14098970,BTC,2,3,4,4,4,2,11,13
14099000,BTC,2,3,4,3,4,2,10,12
14099008,BTC,1,3,4,3,2,2,10,12
14099024,BTC,2,2,3,4,4,2,9,11
14099104,BTC,1,4,2,1,2,3,7,10
14099163,BTC,2,2,3,4,4,2,9,11
14099212,BTS,4,2,3,1,2,2,6,8
14099254,BTC,1,2,1,1,1,4,4,8
14099307,BTC,3,2,2,3,3,4,7,11
14099414,BTC,2,2,4,4,4,2,10,12
14099432,BTS,2,2,3,3,4,2,8,10
14099500,BTC,1,2,1,1,1,2,4,6
14099513,Unknown,NA,1,1,1,1,3,3,6
14099519,Unknown,NA,4,1,1,1,2,6,8
14099562,BTC,3,3,2,3,3,4,8,12
14099649,BTC,1,2,2,2,2,2,6,8
14099667,BTC,3,1,2,3,2,4,6,10
14099670,BTC,3,3,3,3,2,3,9,12
14099674,BTC,2,4,3,3,3,2,10,12
14099681,BTC,2,2,3,4,4,2,9,11
14099719,BTB,3,2,3,4,4,2,9,11
14099801,BTC,1,2,2,2,4,2,6,8
14099876,BTC,2,2,3,4,4,2,9,11
14099895,BTC,2,2,3,4,4,2,9,11
14099924,BTC,2,2,4,4,4,2,10,12
14099934,BTC,3,1,2,3,2,3,6,9
14100041,BTC,2,2,3,4,4,2,9,11
14100122,BTS,2,3,3,4,4,2,10,12
14100164,BTC,3,2,3,2,2,3,7,10
14100197,Unknown,NA,1,1,2,2,2,4,6
14100270,Unknown,NA,4,1,1,1,3,6,9
14100307,BTC,2,2,4,4,4,3,10,13
14100308,BTC,2,3,3,4,4,2,10,12
14100346,BTC,3,1,3,3,3,4,7,11
14100380,BTC,2,3,3,3,3,2,9,11
14100440,BTC,2,2,3,4,4,4,9,13
14100490,BTC,1,4,3,2,1,2,9,11
14100518,BTC,1,3,3,2,2,2,8,10
14100532,BTC,2,2,3,4,4,2,9,11
14100602,BTC,2,3,4,4,4,4,11,15
14100641,BTC,2,2,3,4,4,3,9,12
14100677,BTC,3,2,1,2,2,3,5,8
14100704,BTC,2,2,3,4,4,2,9,11
14100724,BTC,3,2,3,1,2,4,6,10
14100740,BTC,3,2,2,3,3,2,7,9
14100755,Unknown,NA,4,2,2,2,3,8,11
14100797,BTC,2,2,3,4,4,2,9,11
14100805,BTC,2,3,3,3,4,3,9,12
14100857,BTC,2,2,3,4,4,2,9,11
14100910,BTC,3,3,4,3,3,3,10,13
14100928,BTC,NA,1,3,3,2,NA,7,NA
14101013,BTC,2,2,3,4,4,4,9,13
14101046,BTC,2,2,3,3,3,2,8,10
14101080,BTC,2,2,4,4,4,4,10,14
14101108,BTC,2,2,3,4,4,2,9,11
14101235,BTC,2,2,3,4,4,4,9,13
14101340,Unknown,NA,4,1,2,1,3,7,10
14102250,BTC,2,2,4,4,4,2,10,12
14102270,BTC,3,3,2,3,3,4,8,12
14102320,BTC,2,3,4,4,4,2,11,13
14102368,BTC,2,3,4,4,4,2,11,13
14102403,BTC,2,3,4,4,4,3,11,14
14102406,BTC,2,3,3,4,4,2,10,12
14102435,BTC,3,2,1,2,2,3,5,8
14102437,BTB,3,3,3,4,4,2,10,12
14102486,BTS,2,3,3,4,4,2,10,12
14102601,BTC,3,3,3,1,2,3,7,10
14102796,Unknown,NA,3,3,4,4,2,10,12
14102906,BTC,2,3,4,4,4,2,11,13
14102921,BTC,NA,3,4,3,4,NA,10,NA
14103036,BTC,2,3,4,4,4,2,11,13
14103054,BTB,2,1,3,4,4,3,8,11
14103089,BTS,3,1,1,1,3,2,3,5
14103091,BTB,3,3,4,4,4,2,11,13
14103163,BTC,3,2,3,3,2,2,8,10
14103197,BTC,1,4,1,1,1,2,6,8
14103228,Unknown,NA,1,3,4,4,2,8,10
14103265,BTS,2,3,4,4,4,2,11,13
14103288,BTC,3,1,2,2,3,2,5,7
14103302,BTC,3,1,1,1,4,2,3,5
14106660,BTC,3,3,2,2,2,4,7,11
14106686,BTC,3,4,4,3,3,4,11,15
14106800,BTS,3,4,2,2,2,2,8,10
14106844,BTC,2,4,4,3,2,2,11,13
14106902,BTC,2,3,3,4,4,4,10,14
14106963,BTC,2,3,3,4,4,2,10,12
14107027,BTC,2,3,3,4,4,2,10,12
14107080,BTC,2,3,3,4,4,2,10,12
14107107,BTC,2,3,3,4,4,2,10,12
14107127,BTC,2,3,3,4,4,2,10,12
14107128,BTC,2,4,3,4,3,3,11,14
14107160,BTC,2,3,3,4,4,2,10,12
14107202,BTS,3,1,3,2,2,3,6,9
14107211,BTC,2,4,3,3,3,3,10,13
14107279,BTC,2,3,4,4,4,3,11,14
14107285,Unknown,NA,3,3,4,4,2,10,12
14107315,BTC,2,3,3,4,4,2,10,12
14107323,BTC,2,3,3,4,4,4,10,14
14107376,BTC,2,3,3,4,4,2,10,12
14107377,BTC,3,2,2,2,2,3,6,9
14107387,BTC,2,3,3,4,4,2,10,12
14107391,BTC,2,3,3,4,4,2,10,12
14107433,Unknown,NA,3,3,4,4,4,10,14
14107497,BTC,1,2,1,1,1,2,4,6
14107510,BTC,2,2,4,3,3,2,9,11
14107563,BTC,NA,3,2,1,1,NA,6,NA
14107710,BTC,2,3,4,3,4,2,10,12
14107806,BTC,2,3,4,3,4,2,10,12
14107849,BTC,1,2,2,2,2,2,6,8
14107875,BTC,3,3,2,2,2,3,7,10
14107890,BTC,1,3,2,2,2,2,7,9
14107998,BTC,1,2,2,3,2,2,7,9
14108041,Unknown,NA,3,3,4,4,4,10,14
14108100,BTC,2,3,3,4,4,2,10,12
14108183,BTC,3,2,2,2,2,4,6,10
14108196,BTC,2,3,3,4,4,2,10,12
14108205,BTC,3,1,2,1,2,4,4,8
14108209,BTC,1,4,3,2,1,2,9,11
14108213,BTC,2,3,4,4,4,2,11,13
14108222,Unknown,NA,3,3,4,4,3,10,13
14115542,BTC,2,2,4,3,3,2,9,11
14115594,BTC,1,4,3,2,2,2,9,11
14115655,BTC,3,2,3,3,2,4,8,12
14115684,BTC,2,3,3,3,3,2,9,11
14115746,BTC,3,1,4,1,3,4,6,10
14115767,BTC,2,3,3,4,4,2,10,12
14115863,BTC,2,3,3,4,4,2,10,12
14115930,BTC,2,3,4,4,4,2,11,13
14116098,BTC,2,3,3,4,4,2,10,12
14116138,BTC,2,3,3,4,4,2,10,12
14116164,BTC,2,3,4,4,4,4,11,15
14116173,BTC,1,3,1,1,1,2,5,7
14116181,BTC,3,3,2,3,3,4,8,12
14116201,BTC,2,3,3,4,4,2,10,12
14116233,BTC,2,3,3,4,4,3,10,13
14116260,Unknown,NA,1,2,3,3,4,6,10
14116289,BTC,3,2,3,2,2,4,7,11
14116299,BTC,1,3,1,2,1,2,6,8
14116495,BTC,1,1,2,1,1,2,4,6
14116572,BTC,2,3,3,4,4,4,10,14
14116698,BTC,2,3,3,4,4,2,10,12
14116864,BTC,2,3,3,4,4,2,10,12
14116911,BTS,3,3,2,1,1,2,6,8
14116917,BTS,1,3,1,1,1,2,5,7
14116924,BTC,2,1,4,4,4,2,9,11
14116981,BTC,2,3,3,4,4,3,10,13
14117003,BTC,2,3,4,4,4,3,11,14
14117066,Unknown,NA,1,1,1,1,2,3,5
14117072,Unknown,NA,1,2,2,2,4,5,9
14123495,Unknown,NA,4,3,1,3,3,8,11
14124641,BTC,2,3,3,4,3,2,10,12
14124671,Unknown,NA,3,3,4,4,3,10,13
14124675,BTC,2,3,3,4,4,2,10,12
14124689,BTC,1,4,1,2,1,2,7,9
14124719,BTC,2,2,4,3,4,2,9,11
14124764,BTC,2,3,3,4,4,2,10,12
14124787,BTC,2,3,3,4,4,3,10,13
14124835,BTC,NA,3,3,4,4,NA,10,NA
14124940,BTC,2,3,3,4,4,2,10,12
14124955,BTC,1,1,2,1,3,2,4,6
14124975,BTC,2,3,3,4,4,2,10,12
14124981,BTC,2,3,3,4,4,2,10,12
14125023,BTC,2,3,3,4,4,2,10,12
14125027,Unknown,NA,3,3,4,4,4,10,14
14125065,BTB,1,1,3,1,3,4,5,9
14125075,BTC,1,4,2,2,1,3,8,11
14125076,BTC,2,3,3,4,4,3,10,13
14125080,BTC,1,1,2,2,1,2,5,7
14125126,BTC,2,3,3,4,4,2,10,12
14125213,BTC,2,3,3,4,4,3,10,13
14125224,BTC,2,3,4,4,4,2,11,13
14125262,BTC,2,4,3,4,4,2,11,13
14125312,Unknown,NA,4,1,1,1,2,6,8
14125336,BTC,2,3,3,4,4,2,10,12
14125348,BTC,3,3,2,2,2,4,7,11
14125377,BTC,2,3,4,3,3,2,10,12
14125378,BTC,2,3,3,4,4,2,10,12
14125405,BTS,3,3,2,2,2,4,7,11
14125408,Unknown,NA,3,3,4,4,2,10,12
14133156,BTC,2,3,4,4,3,3,11,14
14133243,BTC,1,3,2,2,1,2,7,9
14133300,BTC,2,1,4,4,4,2,9,11
14133331,BTS,2,2,3,3,3,2,8,10
14133353,BTC,1,4,2,3,2,2,9,11
14133396,BTC,2,1,3,4,4,4,8,12
14133415,BTS,2,3,3,3,3,2,9,11
14133441,BTS,2,3,3,4,3,2,10,12
14133454,BTC,2,3,4,3,3,2,10,12
14133466,BTC,NA,4,2,2,1,NA,8,NA
14133507,BTC,2,3,3,4,3,2,10,12
14133582,BTC,2,3,3,4,3,2,10,12
14133649,BTC,2,3,3,4,3,4,10,14
14133688,BTB,NA,2,1,1,1,NA,4,NA
14133746,BTC,3,3,2,3,2,3,8,11
14133757,BTC,NA,2,2,1,1,NA,5,NA
14133775,BTC,2,3,3,4,3,2,10,12
14133784,BTC,1,3,1,1,3,2,5,7
14133845,BTC,2,3,4,4,4,4,11,15
14133859,Unknown,NA,3,3,4,3,2,10,12
14133923,BTC,2,3,4,4,3,2,11,13
14134033,BTC,2,3,4,3,3,4,10,14
14134067,BTS,2,4,4,4,3,2,12,14
14134115,BTC,2,3,3,4,3,4,10,14
14134153,BTC,NA,1,3,2,2,NA,6,NA
14134199,Unknown,NA,1,1,1,2,2,3,5
14141412,BTC,2,4,4,2,2,2,10,12
14141428,Unknown,NA,1,1,1,1,2,3,5
14141458,BTC,2,1,3,4,4,4,8,12
14141466,BTC,2,3,3,4,3,4,10,14
14141586,BTC,2,3,3,4,3,2,10,12
14141590,BTS,NA,4,2,2,1,NA,8,NA
14141646,BTS,NA,1,2,1,1,NA,4,NA
14141648,BTS,2,3,3,3,3,2,9,11
14141676,BTC,3,2,3,1,3,3,6,9
14141722,BTC,2,3,3,4,4,4,10,14
14141739,BTC,2,3,3,4,3,4,10,14
14141837,BTC,3,3,2,3,3,4,8,12
14141840,BTC,2,3,3,4,3,2,10,12
14141878,BTC,2,3,4,3,3,3,10,13
14141886,BTC,2,3,4,3,4,4,10,14
14141926,BTC,2,4,3,4,3,4,11,15
14141996,BTC,1,2,1,1,1,2,4,6
14142051,BTC,2,4,4,4,3,4,12,16
14142136,BTC,2,3,3,4,3,2,10,12
14142140,BTC,2,3,3,4,3,4,10,14
14142216,BTC,2,3,4,4,4,4,11,15
14142275,BTC,3,1,2,3,3,4,6,10
14142339,BTC,2,3,4,4,3,2,11,13
14142347,BTC,2,3,3,4,3,4,10,14
14142358,BTS,4,2,3,3,2,2,8,10
14142412,BTC,2,3,4,4,4,3,11,14
14142439,BTC,1,1,1,1,1,2,3,5
14149542,BTC,3,2,4,1,3,4,7,11
14149592,BTC,3,3,2,3,2,3,8,11
14149603,BTC,2,3,3,4,3,4,10,14
14149637,BTC,1,3,1,1,1,2,5,7
14149661,BTS,4,4,3,3,2,2,10,12
14149707,BTC,3,1,2,2,2,3,5,8
14149731,BTC,2,3,3,4,3,2,10,12
14149801,BTS,1,3,4,1,3,3,8,11
14149824,BTC,3,4,2,3,2,4,9,13
14150001,BTC,2,3,3,4,3,2,10,12
14150007,BTB,2,3,3,2,3,4,8,12
14150020,BTC,3,4,2,3,3,4,9,13
14150036,BTC,2,3,4,3,4,2,10,12
14150037,BTC,3,3,2,2,3,3,7,10
14150149,BTC,1,3,2,1,1,2,6,8
14150153,BTC,2,3,3,4,3,4,10,14
14150189,Unknown,NA,3,3,4,3,2,10,12
14150240,BTC,2,2,4,4,4,4,10,14
14150279,BTC,2,3,3,4,3,2,10,12
14150305,BTC,2,3,3,4,3,4,10,14
14150318,Unknown,NA,3,3,4,3,3,10,13
14150333,BTC,NA,3,3,4,3,NA,10,NA
14150399,BTC,2,3,3,4,3,4,10,14
14150443,BTC,3,3,4,2,3,4,9,13
14150495,BTC,3,1,3,2,3,3,6,9
14150567,BTC,2,3,3,4,3,2,10,12
14150612,BTC,3,2,2,1,1,4,5,9
14150726,BTC,2,3,3,4,3,4,10,14
14150788,BTB,3,3,3,4,3,2,10,12
14150792,BTC,2,3,3,4,3,4,10,14
14150917,BTC,1,3,2,2,1,2,7,9
14150974,BTC,2,2,3,3,3,2,8,10
14151012,BTC,2,4,3,4,3,2,11,13
14151026,BTC,2,4,3,4,3,3,11,14
14155070,BTC,3,1,1,1,2,4,3,7
14158299,BTC,3,3,4,2,2,2,9,11
14158361,BTC,2,1,2,4,4,2,7,9
14158392,BTC,2,3,4,4,3,3,11,14
14158394,BTC,2,4,3,3,3,4,10,14
14158400,BTC,2,3,3,4,3,2,10,12
14158427,BTC,3,4,1,2,1,4,7,11
14158430,BTC,2,4,4,4,3,3,12,15
14158449,BTC,2,3,3,4,3,2,10,12
14158476,BTC,2,3,4,4,3,2,11,13
14158504,BTC,3,2,3,3,2,3,8,11
14158524,BTC,2,3,3,4,3,2,10,12
14158529,BTC,3,4,3,3,3,4,10,14
14158539,BTS,2,3,4,4,4,2,11,13
14158559,BTC,2,3,3,4,3,2,10,12
14158615,BTC,NA,4,3,4,3,NA,11,NA
14158632,BTC,2,3,3,4,3,2,10,12
14158689,BTC,2,3,3,4,3,2,10,12
14158738,BTC,2,1,2,2,3,2,5,7
14158747,BTC,2,3,3,4,3,4,10,14
14158760,BTS,3,3,4,1,2,3,8,11
14158785,BTC,3,1,2,2,2,4,5,9
14158816,BTC,1,2,2,2,1,2,6,8
14158835,BTC,3,1,3,1,1,3,5,8
14158926,BTC,2,3,3,4,3,2,10,12
14158945,BTC,2,3,3,4,3,2,10,12
14158952,BTC,2,4,4,4,4,2,12,14
14159021,BTC,2,3,3,4,3,2,10,12
14159058,BTC,2,3,3,4,3,2,10,12
14159128,BTC,3,4,3,2,3,3,9,12
14159158,BTC,2,3,4,4,3,3,11,14
14159255,BTC,1,2,2,1,4,2,5,7
14159260,BTC,1,2,2,2,1,2,6,8
14159287,BTC,3,4,2,2,2,4,8,12
14159329,BTC,2,3,3,4,3,2,10,12
14159377,BTC,3,3,2,3,2,3,8,11
14159384,BTS,3,2,2,2,1,3,6,9
14159387,BTC,2,3,3,4,3,2,10,12
14159624,BTC,1,2,1,1,1,2,4,6
14159757,BTC,2,3,3,4,3,2,10,12
14159768,BTC,2,3,3,4,3,2,10,12
14159770,BTC,NA,2,2,2,1,NA,6,NA
14159811,BTS,2,4,4,4,3,2,12,14
14159847,BTC,1,2,1,1,1,2,4,6
14159850,BTS,4,4,3,2,2,2,9,11
14160027,BTC,1,1,2,1,1,2,4,6
14166778,BTC,2,4,3,4,3,2,11,13
14166825,BTC,2,4,3,4,3,2,11,13
14166880,BTC,2,4,3,4,3,2,11,13
14166900,BTC,2,4,4,4,3,2,12,14
14166903,BTS,NA,4,3,2,1,NA,9,NA
14166928,BTC,1,4,2,2,1,2,8,10
14166952,BTC,2,4,3,4,3,2,11,13
14166953,BTC,3,4,2,3,2,2,9,11
14166989,BTC,2,4,3,4,3,2,11,13
14167026,BTC,2,4,3,4,3,2,11,13
14167065,BTC,2,2,3,3,3,2,8,10
14167089,BTC,2,3,4,2,3,2,9,11
14167202,BTC,1,4,2,2,1,2,8,10
14167203,BTC,2,4,2,3,3,2,9,11
14167299,BTC,2,3,4,3,3,3,10,13
14167393,BTC,2,4,3,4,3,2,11,13
14167454,BTC,1,3,2,1,1,3,6,9
14167464,BTC,3,2,2,1,2,3,5,8
14167466,BTS,3,4,2,2,1,3,8,11
14167498,BTC,3,2,3,2,1,4,7,11
14167550,BTC,1,3,1,1,1,2,5,7
14167581,BTC,2,4,3,4,3,2,11,13
14167659,BTC,2,4,3,4,3,4,11,15
14167699,BTC,2,4,3,3,3,2,10,12
14167732,BTC,2,4,3,4,3,2,11,13
14167823,BTC,2,4,4,4,3,4,12,16
14167834,BTC,3,1,1,2,2,3,4,7
14167903,BTC,2,4,3,4,3,2,11,13
14167963,BTC,2,4,4,4,3,2,12,14
14167975,BTC,2,4,3,4,3,2,11,13
14168037,BTC,NA,4,3,4,3,NA,11,NA
14168062,BTC,3,4,3,3,2,4,10,14
14168146,BTC,1,2,4,2,1,2,8,10
14168159,BTS,4,1,2,3,2,2,6,8
14168213,Unknown,NA,4,2,3,2,4,9,13
14168232,BTC,2,2,3,2,3,2,7,9
14168378,Unknown,NA,2,3,4,4,2,9,11
14168427,BTC,2,4,3,4,3,4,11,15
14175031,BTS,3,4,4,2,3,3,10,13
14175067,BTC,NA,4,3,4,3,NA,11,NA
14175085,BTS,2,4,3,4,4,2,11,13
14175136,BTC,2,4,3,4,3,2,11,13
14175158,BTC,2,4,3,4,3,4,11,15
14175219,BTS,2,4,4,4,3,3,12,15
14175237,BTC,3,2,3,3,2,4,8,12
14175250,BTC,2,4,3,4,3,2,11,13
14175264,BTC,2,4,3,4,3,2,11,13
14175288,BTC,2,4,3,4,3,2,11,13
14175294,BTC,1,3,3,3,3,2,9,11
14175314,BTC,2,4,3,4,3,2,11,13
14175339,BTS,4,3,4,2,2,2,9,11
14175474,BTC,2,4,3,4,3,4,11,15
14175503,BTC,1,1,1,1,1,3,3,6
14175505,BTC,2,4,3,4,3,2,11,13
14175528,BTB,2,4,3,4,3,4,11,15
14175543,BTC,1,2,2,2,1,2,6,8
14175562,BTC,2,4,4,4,3,2,12,14
14175586,BTC,2,4,3,4,3,2,11,13
14175613,BTC,2,4,4,4,3,3,12,15
14175625,BTC,2,4,4,4,3,4,12,16
14175634,BTC,2,4,3,4,3,2,11,13
14175642,BTC,2,4,3,4,3,2,11,13
14175645,BTC,2,4,3,4,3,4,11,15
14175675,BTC,2,4,3,4,3,2,11,13
14175704,BTC,2,4,3,4,3,2,11,13
14175727,BTC,2,4,3,4,3,2,11,13
14175738,BTC,3,2,3,3,2,3,8,11
14175778,BTC,2,4,3,4,3,2,11,13
14175817,BTB,1,3,2,1,2,2,6,8
14175858,BTC,3,4,2,3,3,4,9,13
14175925,BTB,1,1,1,1,1,3,3,6
14175960,BTB,2,4,3,4,3,4,11,15
14176023,BTB,2,4,3,4,3,3,11,14
14176130,BTC,2,4,4,3,3,4,11,15
14176144,BTS,2,4,3,4,3,2,11,13
14176158,BTC,1,4,2,1,2,3,7,10
14176160,BTC,1,3,1,1,1,2,5,7
14176207,Unknown,NA,1,2,3,2,2,6,8
14176255,Unknown,NA,4,1,1,1,4,6,10
14176307,BTC,2,3,3,4,3,4,10,14
14182946,Unknown,NA,3,3,1,2,3,7,10
14183060,BTC,2,4,4,4,4,3,12,15
14183149,Unknown,NA,4,3,4,3,4,11,15
14183157,BTS,NA,4,4,4,3,NA,12,NA
14183170,BTC,3,2,3,2,3,4,7,11
14183276,BTC,1,4,3,2,1,2,9,11
14183303,BTC,2,4,3,4,3,2,11,13
14183307,BTC,2,4,3,4,3,2,11,13
14183380,Unknown,NA,4,3,4,3,4,11,15
14183400,BTC,1,1,1,1,1,2,3,5
14183402,BTC,1,1,1,1,4,2,3,5
14183463,BTC,2,4,3,4,3,4,11,15
14183614,BTC,2,4,4,4,4,2,12,14
14183640,BTC,2,4,3,4,3,2,11,13
14183673,BTC,2,4,3,4,3,2,11,13
14183775,BTC,2,4,3,4,3,2,11,13
14183783,BTC,1,1,2,3,2,2,6,8
14183819,BTC,3,2,3,3,3,4,8,12
14183900,BTC,2,4,3,4,3,2,11,13
14184009,BTC,2,4,3,4,3,2,11,13
14184012,BTC,2,4,4,4,3,3,12,15
14184018,Unknown,NA,4,3,4,3,3,11,14
14184034,BTC,NA,1,3,3,2,NA,7,NA
14184041,BTS,4,1,4,3,4,2,8,10
14184195,BTC,NA,3,4,1,3,NA,8,NA
